dan,gtin,brand,name,legal_category,net_quantity,url,basis,nutrient,text,value,unit,qualifier
1631266,8445290917928,Nestlé BEBA,"Folgemilch Expert HA 2 nach dem 6. Monat, 550 g",Folgenahrung,550 g,https://www.dm.de/p/d/1631266/nestle-beba-folgemilch-expert-ha-2-nach-dem-6-monat,pro 100 ml des verzehrfertigen Erzeugnisses,Chlorid,"50,6 mg",50.6,mg,
1631266,8445290917928,Nestlé BEBA,"Folgemilch Expert HA 2 nach dem 6. Monat, 550 g",Folgenahrung,550 g,https://www.dm.de/p/d/1631266/nestle-beba-folgemilch-expert-ha-2-nach-dem-6-monat,pro 100 ml des verzehrfertigen Erzeugnisses,Eisen,1 mg,1.0,mg,
1631266,8445290917928,Nestlé BEBA,"Folgemilch Expert HA 2 nach dem 6. Monat, 550 g",Folgenahrung,550 g,https://www.dm.de/p/d/1631266/nestle-beba-folgemilch-expert-ha-2-nach-dem-6-monat,pro 100 ml des verzehrfertigen Erzeugnisses,Fluorid,"< 0,008 mg",0.008,mg,<
1631266,8445290917928,Nestlé BEBA,"Folgemilch Expert HA 2 nach dem 6. Monat, 550 g",Folgenahrung,550 g,https://www.dm.de/p/d/1631266/nestle-beba-folgemilch-expert-ha-2-nach-dem-6-monat,pro 100 ml des verzehrfertigen Erzeugnisses,Folsäure,"20,5 µg",20.5,µg,
1631266,8445290917928,Nestlé BEBA,"Folgemilch Expert HA 2 nach dem 6. Monat, 550 g",Folgenahrung,550 g,https://www.dm.de/p/d/1631266/nestle-beba-folgemilch-expert-ha-2-nach-dem-6-monat,pro 100 ml des verzehrfertigen Erzeugnisses,Jod,"13,4 µg",13.4,µg,
1631266,8445290917928,Nestlé BEBA,"Folgemilch Expert HA 2 nach dem 6. Monat, 550 g",Folgenahrung,550 g,https://www.dm.de/p/d/1631266/nestle-beba-folgemilch-expert-ha-2-nach-dem-6-monat,pro 100 ml des verzehrfertigen Erzeugnisses,Kalium,"77,3 mg",77.3,mg,
1631266,8445290917928,Nestlé BEBA,"Folgemilch Expert HA 2 nach dem 6. Monat, 550 g",Folgenahrung,550 g,https://www.dm.de/p/d/1631266/nestle-beba-folgemilch-expert-ha-2-nach-dem-6-monat,pro 100 ml des verzehrfertigen Erzeugnisses,Kupfer,"0,052 mg",0.052,mg,
1631266,8445290917928,Nestlé BEBA,"Folgemilch Expert HA 2 nach dem 6. Monat, 550 g",Folgenahrung,550 g,https://www.dm.de/p/d/1631266/nestle-beba-folgemilch-expert-ha-2-nach-dem-6-monat,pro 100 ml des verzehrfertigen Erzeugnisses,Magnesium,"6,84 mg",6.84,mg,
1631266,8445290917928,Nestlé BEBA,"Folgemilch Expert HA 2 nach dem 6. Monat, 550 g",Folgenahrung,550 g,https://www.dm.de/p/d/1631266/nestle-beba-folgemilch-expert-ha-2-nach-dem-6-monat,pro 100 ml des verzehrfertigen Erzeugnisses,Mangan,"0,016 mg",0.016,mg,
1631266,8445290917928,Nestlé BEBA,"Folgemilch Expert HA 2 nach dem 6. Monat, 550 g",Folgenahrung,550 g,https://www.dm.de/p/d/1631266/nestle-beba-folgemilch-expert-ha-2-nach-dem-6-monat,pro 100 ml des verzehrfertigen Erzeugnisses,Niacin,"0,62 mg",0.62,mg,
1631266,8445290917928,Nestlé BEBA,"Folgemilch Expert HA 2 nach dem 6. Monat, 550 g",Folgenahrung,550 g,https://www.dm.de/p/d/1631266/nestle-beba-folgemilch-expert-ha-2-nach-dem-6-monat,pro 100 ml des verzehrfertigen Erzeugnisses,Pantothensäure,"0,74 mg",0.74,mg,
1631266,8445290917928,Nestlé BEBA,"Folgemilch Expert HA 2 nach dem 6. Monat, 550 g",Folgenahrung,550 g,https://www.dm.de/p/d/1631266/nestle-beba-folgemilch-expert-ha-2-nach-dem-6-monat,pro 100 ml des verzehrfertigen Erzeugnisses,Phosphor,"43,5 mg",43.5,mg,
1631266,8445290917928,Nestlé BEBA,"Folgemilch Expert HA 2 nach dem 6. Monat, 550 g",Folgenahrung,550 g,https://www.dm.de/p/d/1631266/nestle-beba-folgemilch-expert-ha-2-nach-dem-6-monat,pro 100 ml des verzehrfertigen Erzeugnisses,Selen,"3,8 µg",3.8,µg,
1631266,8445290917928,Nestlé BEBA,"Folgemilch Expert HA 2 nach dem 6. Monat, 550 g",Folgenahrung,550 g,https://www.dm.de/p/d/1631266/nestle-beba-folgemilch-expert-ha-2-nach-dem-6-monat,pro 100 ml des verzehrfertigen Erzeugnisses,Zink,"0,51 mg",0.51,mg,
1631266,8445290917928,Nestlé BEBA,"Folgemilch Expert HA 2 nach dem 6. Monat, 550 g",Folgenahrung,550 g,https://www.dm.de/p/d/1631266/nestle-beba-folgemilch-expert-ha-2-nach-dem-6-monat,pro 100 ml des verzehrfertigen Erzeugnisses,Biotin,"1,7 µg",1.7,µg,
1631266,8445290917928,Nestlé BEBA,"Folgemilch Expert HA 2 nach dem 6. Monat, 550 g",Folgenahrung,550 g,https://www.dm.de/p/d/1631266/nestle-beba-folgemilch-expert-ha-2-nach-dem-6-monat,pro 100 ml des verzehrfertigen Erzeugnisses,"Vitamin B 2, Riboflavin","0,15 mg",0.15,mg,
1631266,8445290917928,Nestlé BEBA,"Folgemilch Expert HA 2 nach dem 6. Monat, 550 g",Folgenahrung,550 g,https://www.dm.de/p/d/1631266/nestle-beba-folgemilch-expert-ha-2-nach-dem-6-monat,pro 100 ml des verzehrfertigen Erzeugnisses,"Vitamin B 1, Thiamin","0,068 mg",0.068,mg,
1631266,8445290917928,Nestlé BEBA,"Folgemilch Expert HA 2 nach dem 6. Monat, 550 g",Folgenahrung,550 g,https://www.dm.de/p/d/1631266/nestle-beba-folgemilch-expert-ha-2-nach-dem-6-monat,pro 100 ml des verzehrfertigen Erzeugnisses,Vitamin B 12,"0,18 µg",0.18,µg,
1631266,8445290917928,Nestlé BEBA,"Folgemilch Expert HA 2 nach dem 6. Monat, 550 g",Folgenahrung,550 g,https://www.dm.de/p/d/1631266/nestle-beba-folgemilch-expert-ha-2-nach-dem-6-monat,pro 100 ml des verzehrfertigen Erzeugnisses,Vitamin B 6,"0,049 mg",0.049,mg,
1631266,8445290917928,Nestlé BEBA,"Folgemilch Expert HA 2 nach dem 6. Monat, 550 g",Folgenahrung,550 g,https://www.dm.de/p/d/1631266/nestle-beba-folgemilch-expert-ha-2-nach-dem-6-monat,pro 100 ml des verzehrfertigen Erzeugnisses,Vitamin C,"9,6 mg",9.6,mg,
1631266,8445290917928,Nestlé BEBA,"Folgemilch Expert HA 2 nach dem 6. Monat, 550 g",Folgenahrung,550 g,https://www.dm.de/p/d/1631266/nestle-beba-folgemilch-expert-ha-2-nach-dem-6-monat,pro 100 ml des verzehrfertigen Erzeugnisses,Vitamin D,"1,6 µg",1.6,µg,
1631266,8445290917928,Nestlé BEBA,"Folgemilch Expert HA 2 nach dem 6. Monat, 550 g",Folgenahrung,550 g,https://www.dm.de/p/d/1631266/nestle-beba-folgemilch-expert-ha-2-nach-dem-6-monat,pro 100 ml des verzehrfertigen Erzeugnisses,Vitamin E,"1,6 mg",1.6,mg,
1631266,8445290917928,Nestlé BEBA,"Folgemilch Expert HA 2 nach dem 6. Monat, 550 g",Folgenahrung,550 g,https://www.dm.de/p/d/1631266/nestle-beba-folgemilch-expert-ha-2-nach-dem-6-monat,pro 100 ml des verzehrfertigen Erzeugnisses,Vitamin K,5 µg,5.0,µg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Brennwert,280 kJ / 67 kcal,280.0,kJ,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Brennwert,280 kJ / 67 kcal,67.0,kcal,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Fett,"3,4 g",3.4,g,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,davon gesättigte Fettsäuren,"0,3 g",0.3,g,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,davon einfach ungesättigte Fettsäuren,"2,3 g",2.3,g,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,davon mehrfach ungesättigte Fettsäuren,"0,6 g",0.6,g,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Kohlenhydrate,"7,8 g",7.8,g,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,davon Zucker,"7,8 g",7.8,g,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,davon Milchzucker,"7,8 g",7.8,g,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Eiweiß,"1,3 g",1.3,g,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Alpha-Linolensäure,"0,04 g",0.04,g,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Arachidonsäure,"0,02 g",0.02,g,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,"Cholin, gesamt","24,8 mg",24.8,mg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Docosahexaensäure (DHA),"0,02 g",0.02,g,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Inositol,"6,4 mg",6.4,mg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Linolsäure,"0,5 g",0.5,g,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Natrium,34 mg,34.0,mg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Taurin,"4,3 mg",4.3,mg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Carnitin,"1,7 mg",1.7,mg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Calcium,"41,2 mg",41.2,mg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Chlorid,"49,4 mg",49.4,mg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Eisen,"0,34 mg",0.34,mg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Fluorid,"< 0,031 mg",0.031,mg,<
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Folsäure,"21,3 µg",21.3,µg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Jod,"13,9 µg",13.9,µg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Kalium,"89,3 mg",89.3,mg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Kupfer,"0,057 mg",0.057,mg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Magnesium,"5,15 mg",5.15,mg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Mangan,"0,018 mg",0.018,mg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Niacin,"0,46 mg",0.46,mg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Pantothensäure,"0,65 mg",0.65,mg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Phosphor,"23,2 mg",23.2,mg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Selen,"3,4 µg",3.4,µg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Zink,"0,46 mg",0.46,mg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Biotin,"1,5 µg",1.5,µg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,"Vitamin B 2, Riboflavin","0,15 mg",0.15,mg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,"Vitamin B 1, Thiamin","0,069 mg",0.069,mg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Vitamin B 12,"0,13 µg",0.13,µg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Vitamin B 6,"0,046 mg",0.046,mg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Vitamin C,12 mg,12.0,mg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Vitamin D,"1,5 µg",1.5,µg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Vitamin E,"1,6 mg",1.6,mg,
1626813,8445290064868,Nestlé BEBA,"Anfangsmilch Expert HA Pre trinkfertig von Geburt an, 200 ml",Säuglingsanfangsnahrung,200 ml,https://www.dm.de/p/d/1626813/nestle-beba-anfangsmilch-expert-ha-pre-trinkfertig-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Vitamin K,"3,8 µg",3.8,µg,
1352651,4056631000496,Aptamil,"Anfangsmilch HA1 von Geburt an, 800 g",Säuglingsanfangsnahrung,800 g,https://www.dm.de/p/d/1352651/aptamil-anfangsmilch-ha1-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Brennwert,285 kJ / 68 kcal,285.0,kJ,
1352651,4056631000496,Aptamil,"Anfangsmilch HA1 von Geburt an, 800 g",Säuglingsanfangsnahrung,800 g,https://www.dm.de/p/d/1352651/aptamil-anfangsmilch-ha1-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Brennwert,285 kJ / 68 kcal,68.0,kcal,
1352651,4056631000496,Aptamil,"Anfangsmilch HA1 von Geburt an, 800 g",Säuglingsanfangsnahrung,800 g,https://www.dm.de/p/d/1352651/aptamil-anfangsmilch-ha1-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Fett,"3,5 g",3.5,g,
1352651,4056631000496,Aptamil,"Anfangsmilch HA1 von Geburt an, 800 g",Säuglingsanfangsnahrung,800 g,https://www.dm.de/p/d/1352651/aptamil-anfangsmilch-ha1-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,davon gesättigte Fettsäuren,"1,2 g",1.2,g,
1352651,4056631000496,Aptamil,"Anfangsmilch HA1 von Geburt an, 800 g",Säuglingsanfangsnahrung,800 g,https://www.dm.de/p/d/1352651/aptamil-anfangsmilch-ha1-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,davon mehrfach ungesättigte Fettsäuren,"0,6 g",0.6,g,
1352651,4056631000496,Aptamil,"Anfangsmilch HA1 von Geburt an, 800 g",Säuglingsanfangsnahrung,800 g,https://www.dm.de/p/d/1352651/aptamil-anfangsmilch-ha1-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Kohlenhydrate,"7,4 g",7.4,g,
1352651,4056631000496,Aptamil,"Anfangsmilch HA1 von Geburt an, 800 g",Säuglingsanfangsnahrung,800 g,https://www.dm.de/p/d/1352651/aptamil-anfangsmilch-ha1-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,davon Zucker,"7,2 g",7.2,g,
1352651,4056631000496,Aptamil,"Anfangsmilch HA1 von Geburt an, 800 g",Säuglingsanfangsnahrung,800 g,https://www.dm.de/p/d/1352651/aptamil-anfangsmilch-ha1-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Ballaststoffe,"0,6 g",0.6,g,
1352651,4056631000496,Aptamil,"Anfangsmilch HA1 von Geburt an, 800 g",Säuglingsanfangsnahrung,800 g,https://www.dm.de/p/d/1352651/aptamil-anfangsmilch-ha1-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Eiweiß,"1,5 g",1.5,g,
1352651,4056631000496,Aptamil,"Anfangsmilch HA1 von Geburt an, 800 g",Säuglingsanfangsnahrung,800 g,https://www.dm.de/p/d/1352651/aptamil-anfangsmilch-ha1-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Arachidonsäure,"0,017 g",0.017,g,
1352651,4056631000496,Aptamil,"Anfangsmilch HA1 von Geburt an, 800 g",Säuglingsanfangsnahrung,800 g,https://www.dm.de/p/d/1352651/aptamil-anfangsmilch-ha1-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Laktose,7 g,7.0,g,
1352651,4056631000496,Aptamil,"Anfangsmilch HA1 von Geburt an, 800 g",Säuglingsanfangsnahrung,800 g,https://www.dm.de/p/d/1352651/aptamil-anfangsmilch-ha1-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,"Cholin, gesamt",24 mg,24.0,mg,
1352651,4056631000496,Aptamil,"Anfangsmilch HA1 von Geburt an, 800 g",Säuglingsanfangsnahrung,800 g,https://www.dm.de/p/d/1352651/aptamil-anfangsmilch-ha1-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Docosahexaensäure (DHA),"0,017 g",0.017,g,
1352651,4056631000496,Aptamil,"Anfangsmilch HA1 von Geburt an, 800 g",Säuglingsanfangsnahrung,800 g,https://www.dm.de/p/d/1352651/aptamil-anfangsmilch-ha1-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Fructooligosaccharide,"0,08 g",0.08,g,
1352651,4056631000496,Aptamil,"Anfangsmilch HA1 von Geburt an, 800 g",Säuglingsanfangsnahrung,800 g,https://www.dm.de/p/d/1352651/aptamil-anfangsmilch-ha1-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,"Folat, gesamt",16 µg,16.0,µg,
1352651,4056631000496,Aptamil,"Anfangsmilch HA1 von Geburt an, 800 g",Säuglingsanfangsnahrung,800 g,https://www.dm.de/p/d/1352651/aptamil-anfangsmilch-ha1-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Inositol,"7,7 mg",7.7,mg,
